dataset_id,n_patients,n_patients_level,median_survival_time,median_survival_time_level,censoring_rate,censoring_rate_level,max_follow_up_time,risk_table
weibull_low_high_low_6_0,52,low,35.8233909605404,high,0.07678411336661524,low,,"[52, 48, 40, 29, 19, 14, 7, 4, 2, 1]"
weibull_low_high_low_6_1,51,low,41.60850354282321,high,0.056670610552511214,low,,"[51, 47, 38, 26, 18, 12, 6, 4, 2, 1]"
weibull_low_high_low_7_0,50,low,29.89508534420598,high,0.028073480236569946,low,,"[50, 47, 42, 34, 25, 17, 10, 8, 5, 3, 0]"
weibull_low_high_low_7_1,55,low,40.767535275059295,high,0.05186277855233884,low,,"[55, 52, 46, 35, 26, 18, 10, 7, 5, 2]"
weibull_low_high_low_8_0,67,low,38.234004678348214,high,0.040759133994521864,low,,"[67, 63, 55, 44, 32, 19, 14, 6, 3, 1]"
weibull_low_high_low_8_1,45,low,29.720214788190383,high,0.010021424558214205,low,,"[45, 43, 38, 29, 21, 12, 9, 4, 3, 1]"
weibull_low_high_low_9_0,43,low,41.71396674097468,high,0.05514671520782503,low,,"[43, 39, 29, 20, 7, 5, 2, 1, 1, 0]"
weibull_low_high_low_9_1,38,low,41.02087504930694,high,0.06349316704936817,low,,"[38, 35, 28, 19, 8, 5, 2, 1, 1, 1]"
weibull_low_high_medium_0_0,55,low,43.733942948824506,high,0.4041016183900888,medium,,"[55, 48, 38, 26, 16, 7, 4, 1, 1, 1]"
weibull_low_high_medium_0_1,33,low,32.59312733820843,high,0.354366146022672,medium,,"[33, 27, 21, 13, 8, 2, 1, 1, 1, 1]"
weibull_low_high_medium_1_0,22,low,24.685500320149245,high,0.28020585846135493,medium,,"[22, 19, 16, 12, 9, 3, 1, 1, 1, 1]"
weibull_low_high_medium_1_1,52,low,42.129296684048725,high,0.3067465525313198,medium,,"[52, 44, 34, 23, 9, 4, 3, 2, 1, 1]"
weibull_low_high_medium_2_0,59,low,45.370853201370636,high,0.2943206308796005,medium,,"[59, 52, 46, 37, 29, 21, 12, 8, 3, 1]"
weibull_low_high_medium_2_1,35,low,39.2820460698026,high,0.3774112180298351,medium,,"[35, 33, 27, 22, 18, 12, 7, 4, 3, 1, 0]"
weibull_low_high_medium_3_0,57,low,33.928900274708795,high,0.3223200027391534,medium,,"[57, 51, 42, 34, 25, 16, 8, 6, 3, 1]"
weibull_low_high_medium_3_1,35,low,30.056669020976138,high,0.40071510181660336,medium,,"[35, 27, 23, 21, 14, 9, 8, 4, 1, 1]"
weibull_low_high_medium_4_0,44,low,35.82107650867121,high,0.27338828425613176,medium,,"[44, 39, 27, 23, 16, 10, 7, 5, 2, 1]"
weibull_low_high_medium_4_1,47,low,24.119189131166962,high,0.32027595703240475,medium,,"[47, 39, 28, 23, 13, 8, 5, 4, 1, 1]"
weibull_low_high_medium_5_0,45,low,36.9039117045016,high,0.2744998219658942,medium,,"[45, 41, 34, 28, 23, 18, 13, 10, 6, 4]"
weibull_low_high_medium_5_1,49,low,32.77923723046531,high,0.22101484194560764,medium,,"[49, 45, 40, 34, 31, 21, 16, 11, 5, 5]"
weibull_low_high_medium_6_0,61,low,36.48485079400648,high,0.19519679552645744,medium,,"[61, 56, 45, 32, 18, 14, 6, 4, 2, 2]"
weibull_low_high_medium_6_1,39,low,39.23504199255317,high,0.26260093386503375,medium,,"[39, 34, 30, 23, 16, 11, 9, 7, 1, 0]"
weibull_low_high_medium_7_0,47,low,45.59939789722627,high,0.25373003211805756,medium,,"[47, 40, 34, 22, 20, 15, 8, 6, 4, 2]"
weibull_low_high_medium_7_1,51,low,38.97314093695089,high,0.21562789839826338,medium,,"[51, 45, 38, 28, 22, 15, 9, 6, 3, 1]"
weibull_low_high_medium_8_0,66,low,33.85797010202797,high,0.32543028734865154,medium,,"[66, 58, 43, 33, 26, 15, 10, 5, 2, 0]"
weibull_low_high_medium_8_1,51,low,42.115471601153715,high,0.2415969003383646,medium,,"[51, 47, 37, 27, 21, 13, 10, 6, 3, 0]"
weibull_low_high_medium_9_0,53,low,44.136666810244115,high,0.35832475422118093,medium,,"[53, 46, 35, 20, 9, 5, 1, 1, 1, 1]"
weibull_low_high_medium_9_1,42,low,37.39161650358808,high,0.3126530807467512,medium,,"[42, 37, 35, 27, 19, 17, 10, 6, 4, 1]"
weibull_low_high_high_0_0,62,low,39.24150341572246,high,0.7442518695643769,high,,"[62, 47, 31, 25, 16, 13, 9, 5, 4, 2]"
weibull_low_high_high_0_1,41,low,33.069547319988835,high,0.6438128721064437,high,,"[41, 33, 25, 14, 9, 7, 3, 2, 1, 1]"
weibull_low_high_high_1_0,50,low,36.47533069310891,high,0.7600100970869536,high,,"[50, 34, 23, 18, 12, 5, 2, 1, 1, 1]"
weibull_low_high_high_1_1,49,low,31.57975831502074,high,0.6515286945971918,high,,"[49, 31, 19, 11, 5, 2, 2, 1, 1, 1]"
weibull_low_high_high_2_0,49,low,31.439878843492266,high,0.6274000583727595,high,,"[49, 39, 27, 19, 14, 11, 5, 4, 2, 2, 1]"
weibull_low_high_high_2_1,44,low,37.8524662702189,high,0.6700184125356046,high,,"[44, 36, 31, 26, 19, 17, 11, 9, 5, 3, 1]"
weibull_low_high_high_3_0,51,low,24.152448466608227,high,0.781083568601498,high,,"[51, 42, 31, 27, 21, 15, 10, 7, 4, 1, 1]"
weibull_low_high_high_3_1,45,low,37.63258065942695,high,0.7163446438379069,high,,"[45, 37, 33, 25, 20, 16, 14, 11, 6, 2, 1]"
weibull_low_high_high_4_0,53,low,40.66238530408716,high,0.7570016507675539,high,,"[53, 41, 27, 20, 14, 7, 3, 3, 1, 1]"
weibull_low_high_high_4_1,37,low,31.950448529817734,high,0.7994955045017245,high,,"[37, 23, 16, 10, 5, 3, 3, 2, 1, 1]"
weibull_low_high_high_5_0,54,low,23.217811141298515,high,0.6300342304049187,high,,"[54, 43, 36, 28, 26, 19, 16, 14, 8, 4, 3]"
weibull_low_high_high_5_1,50,low,36.77273412721637,high,0.7215242965856895,high,,"[50, 39, 34, 25, 17, 11, 6, 6, 4, 1]"
weibull_low_high_high_6_0,71,low,45.49845475475567,high,0.608670633876819,high,,"[71, 55, 41, 28, 18, 8, 5, 3, 2, 1]"
weibull_low_high_high_6_1,51,low,35.43816101117693,high,0.7943076098167231,high,,"[51, 38, 30, 21, 17, 13, 10, 4, 3, 1]"
weibull_low_high_high_7_0,43,low,28.22500686861776,high,0.6509858634532285,high,,"[43, 32, 24, 17, 12, 6, 2, 2, 1, 1]"
weibull_low_high_high_7_1,47,low,34.44678554018583,high,0.8648470214609711,high,,"[47, 37, 26, 19, 10, 9, 4, 3, 2, 1, 1]"
weibull_low_high_high_8_0,49,low,46.326271405884455,high,0.7824993872267255,high,,"[49, 41, 29, 20, 14, 8, 4, 2, 1, 1]"
weibull_low_high_high_8_1,53,low,32.25104863573544,high,0.861744720092808,high,,"[53, 41, 29, 19, 10, 5, 5, 4, 2, 1]"
weibull_low_high_high_9_0,36,low,33.65071485837487,high,0.6863652874491127,high,,"[36, 29, 15, 9, 3, 3, 1, 1, 1, 1]"
weibull_low_high_high_9_1,45,low,25.756262316803955,high,0.7828535951350413,high,,"[45, 39, 34, 28, 24, 19, 13, 5, 2, 2, 2]"
weibull_medium_low_low_0_0,208,medium,7.246884369509092,low,0.0442183558962376,low,,"[208, 195, 173, 142, 99, 60, 37, 21, 8, 2, 1, 0]"
weibull_medium_low_low_0_1,264,medium,6.114650962362689,low,0.05254039526789352,low,,"[264, 242, 204, 147, 90, 50, 22, 7, 1, 1]"
weibull_medium_low_low_1_0,218,medium,4.099587903371615,low,0.0641805165673965,low,,"[218, 206, 180, 149, 113, 76, 46, 28, 12, 8, 4, 2, 0]"
weibull_medium_low_low_1_1,210,medium,5.870932062983515,low,0.03701851542233617,low,,"[210, 194, 150, 103, 54, 29, 8, 4, 3, 1, 1]"
weibull_medium_low_low_2_0,192,medium,5.603815541302335,low,0.06900685536328598,low,,"[192, 182, 169, 151, 132, 108, 88, 65, 43, 31, 21, 15, 6, 3, 3, 2, 0]"
weibull_medium_low_low_2_1,201,medium,4.829123057817448,low,0.05224630624139119,low,,"[201, 192, 174, 146, 118, 91, 67, 42, 29, 18, 6, 4, 3, 2, 0]"
weibull_medium_low_low_3_0,176,medium,6.160048214338645,low,0.05790277179696705,low,,"[176, 175, 165, 149, 134, 114, 95, 83, 61, 42, 32, 21, 17, 11, 6, 4, 0]"
weibull_medium_low_low_3_1,169,medium,6.435911983266654,low,0.08965913868702526,low,,"[169, 167, 160, 148, 129, 115, 96, 82, 67, 45, 34, 27, 17, 10, 5, 3, 1, 0]"
weibull_medium_low_low_4_0,176,medium,6.915147766874945,low,0.0334243669089913,low,,"[176, 167, 141, 113, 68, 40, 30, 18, 10, 2, 1, 0]"
weibull_medium_low_low_4_1,200,medium,6.516594468707783,low,0.07872803375007437,low,,"[200, 186, 156, 118, 64, 33, 22, 12, 2, 1]"
weibull_medium_low_low_5_0,225,medium,7.083197832556709,low,0.03723066645573318,low,,"[225, 205, 175, 142, 93, 58, 23, 10, 3, 1, 0]"
weibull_medium_low_low_5_1,214,medium,6.909071365140046,low,0.04862591791447578,low,,"[214, 191, 166, 132, 85, 51, 20, 9, 1, 1, 0]"
weibull_medium_low_low_6_0,222,medium,5.910331979269121,low,0.060848374032804596,low,,"[222, 217, 204, 189, 170, 134, 103, 75, 58, 40, 18, 11, 7, 5, 4, 2, 0]"
weibull_medium_low_low_6_1,173,medium,5.336343094081162,low,0.09131251230183143,low,,"[173, 167, 157, 140, 119, 91, 71, 50, 34, 14, 8, 5, 4, 3, 1, 0]"
weibull_medium_low_low_7_0,187,medium,7.335670906096022,low,0.03612543473191305,low,,"[187, 173, 153, 126, 87, 49, 30, 16, 8, 4, 3, 0]"
weibull_medium_low_low_7_1,219,medium,5.886554615324572,low,0.06690555475106816,low,,"[219, 195, 156, 104, 56, 28, 13, 6, 3, 0]"
weibull_medium_low_low_8_0,164,medium,5.21807756520141,low,0.039914686119767645,low,,"[164, 159, 144, 124, 101, 79, 57, 41, 29, 17, 12, 10, 6, 5, 4, 1, 0]"
weibull_medium_low_low_8_1,172,medium,5.807380184596745,low,0.04440449738207879,low,,"[172, 170, 156, 136, 116, 96, 69, 53, 42, 27, 18, 13, 12, 6, 5, 4, 2, 0]"
weibull_medium_low_low_9_0,249,medium,5.194060966234026,low,0.05346305074813682,low,,"[249, 243, 222, 191, 159, 132, 93, 67, 48, 33, 22, 12, 7, 4, 3, 1, 1, 0]"
weibull_medium_low_low_9_1,248,medium,6.412456794040267,low,0.03674154995323847,low,,"[248, 229, 185, 135, 79, 46, 25, 8, 4, 2, 1]"
weibull_medium_low_medium_0_0,240,medium,6.513079483505479,low,0.38224035847138127,medium,,"[240, 216, 202, 183, 166, 138, 115, 89, 68, 54, 46, 34, 24, 18, 9, 6, 2, 0]"
weibull_medium_low_medium_0_1,199,medium,8.197993597442608,low,0.382356251222447,medium,,"[199, 173, 144, 115, 90, 54, 39, 20, 10, 5, 1]"
weibull_medium_low_medium_1_0,235,medium,6.75626043143698,low,0.29176988899419953,medium,,"[235, 198, 150, 113, 69, 41, 20, 7, 4, 3, 1, 1, 0]"
weibull_medium_low_medium_1_1,237,medium,5.787706404490087,low,0.3200425379177527,medium,,"[237, 219, 193, 168, 136, 110, 85, 59, 40, 33, 21, 11, 7, 6, 3, 2, 2, 0]"
weibull_medium_low_medium_2_0,174,medium,5.242217623997327,low,0.17965476876081493,medium,,"[174, 161, 148, 127, 102, 76, 60, 41, 27, 17, 10, 4, 2, 2, 1, 0]"
weibull_medium_low_medium_2_1,129,medium,3.9352511378504853,low,0.27971578777665373,medium,,"[129, 115, 97, 68, 47, 32, 18, 9, 2, 1, 1, 0]"
weibull_medium_low_medium_3_0,226,medium,6.3294826044332675,low,0.335688259866557,medium,,"[226, 190, 141, 104, 69, 39, 18, 7, 1, 0]"
weibull_medium_low_medium_3_1,199,medium,7.230673620344198,low,0.28250949624548094,medium,,"[199, 176, 144, 114, 83, 53, 32, 14, 4, 0]"
weibull_medium_low_medium_4_0,246,medium,6.138971127481637,low,0.3010510704290624,medium,,"[246, 203, 157, 110, 59, 34, 22, 12, 2, 1]"
weibull_medium_low_medium_4_1,194,medium,6.5515165064714385,low,0.2980611095928784,medium,,"[194, 169, 131, 96, 51, 28, 21, 12, 4, 2]"
weibull_medium_low_medium_5_0,173,medium,6.585689030593997,low,0.2755646705040012,medium,,"[173, 146, 117, 85, 51, 25, 6, 4, 1, 1]"
weibull_medium_low_medium_5_1,166,medium,5.043476271968059,low,0.28279770674970633,medium,,"[166, 148, 126, 111, 90, 76, 48, 36, 19, 7, 4, 2, 1, 1, 1, 0]"
weibull_medium_low_medium_6_0,159,medium,5.941995545934793,low,0.33048780637973696,medium,,"[159, 145, 133, 117, 97, 82, 64, 44, 33, 20, 10, 6, 5, 2, 2, 1, 0]"
weibull_medium_low_medium_6_1,215,medium,4.173919509451094,low,0.2841886221982422,medium,,"[215, 191, 164, 137, 94, 63, 42, 14, 5, 4, 3, 1, 0]"
weibull_medium_low_medium_7_0,222,medium,4.592204240917446,low,0.4316817872913893,medium,,"[222, 183, 153, 126, 107, 77, 51, 36, 23, 15, 6, 4, 3, 1, 0]"
weibull_medium_low_medium_7_1,201,medium,4.146211016581406,low,0.28731087040642656,medium,,"[201, 176, 151, 122, 90, 63, 30, 18, 9, 4, 1, 1, 0]"
weibull_medium_low_medium_8_0,208,medium,6.44149495456968,low,0.2967457114789148,medium,,"[208, 173, 126, 85, 52, 26, 11, 7, 2, 1]"
weibull_medium_low_medium_8_1,249,medium,4.809821606087629,low,0.27884542392938605,medium,,"[249, 230, 183, 146, 118, 87, 68, 42, 26, 15, 12, 3, 2, 1, 0]"
weibull_medium_low_medium_9_0,175,medium,5.731290842352903,low,0.2960980871929224,medium,,"[175, 142, 99, 65, 28, 14, 8, 4, 2, 1]"
weibull_medium_low_medium_9_1,176,medium,6.777643395405796,low,0.25590990766105515,medium,,"[176, 152, 119, 83, 45, 28, 14, 6, 4, 1, 1, 0]"
weibull_medium_low_high_0_0,272,medium,5.656142584697979,low,0.712808815800552,high,,"[272, 230, 195, 145, 119, 94, 69, 54, 39, 28, 16, 9, 7, 4, 2, 1, 1, 0]"
weibull_medium_low_high_0_1,131,medium,5.9978790688836385,low,0.5532047001587905,high,,"[131, 112, 101, 84, 73, 58, 45, 36, 26, 21, 14, 9, 6, 3, 1, 1, 0]"
weibull_medium_low_high_1_0,196,medium,4.7921821748883,low,0.7415789603117425,high,,"[196, 160, 121, 89, 69, 49, 29, 17, 12, 5, 3, 3, 1, 1, 1, 1, 1, 0]"
weibull_medium_low_high_1_1,111,medium,6.794016856013828,low,0.6606037147164645,high,,"[111, 98, 78, 66, 56, 39, 33, 24, 19, 10, 5, 4, 2, 1, 0]"
weibull_medium_low_high_2_0,247,medium,5.100966095098072,low,0.8639770086654114,high,,"[247, 194, 148, 101, 72, 49, 32, 20, 15, 10, 4, 1, 0]"
weibull_medium_low_high_2_1,228,medium,6.112148340473815,low,0.7112195099231918,high,,"[228, 190, 148, 124, 96, 74, 56, 43, 30, 25, 18, 11, 8, 3, 1, 1, 1, 0]"
weibull_medium_low_high_3_0,170,medium,4.192376192442499,low,0.7227441786739085,high,,"[170, 131, 89, 65, 47, 38, 23, 16, 11, 5, 3, 0]"
weibull_medium_low_high_3_1,223,medium,5.717234252378731,low,0.7611404983913787,high,,"[223, 180, 148, 118, 90, 71, 55, 43, 30, 23, 15, 9, 6, 5, 5, 1, 0]"
weibull_medium_low_high_4_0,165,medium,5.468983363638003,low,0.6472006546117682,high,,"[165, 140, 115, 100, 76, 62, 45, 28, 18, 15, 14, 7, 5, 3, 2, 2, 1, 0]"
weibull_medium_low_high_4_1,207,medium,6.960252305243161,low,0.860832083211587,high,,"[207, 178, 148, 121, 99, 79, 58, 46, 30, 21, 13, 9, 7, 4, 2, 1, 1, 0]"
weibull_medium_low_high_5_0,205,medium,6.999701961572958,low,0.6461259123904707,high,,"[205, 146, 111, 83, 43, 26, 9, 4, 1, 1, 0]"
weibull_medium_low_high_5_1,187,medium,5.727092018708545,low,0.5346878332449588,high,,"[187, 160, 131, 109, 91, 75, 54, 38, 28, 16, 8, 2, 1, 0]"
weibull_medium_low_high_6_0,172,medium,6.048232455585863,low,0.8220916238272299,high,,"[172, 143, 124, 100, 75, 57, 41, 30, 18, 12, 9, 5, 3, 2, 2, 0]"
weibull_medium_low_high_6_1,193,medium,5.353524257662707,low,0.7295954353040074,high,,"[193, 164, 133, 112, 81, 67, 45, 24, 14, 8, 4, 3, 2, 1, 1, 0]"
weibull_medium_low_high_7_0,186,medium,4.925023360397727,low,0.6659707460560681,high,,"[186, 150, 118, 98, 72, 50, 37, 22, 17, 9, 6, 4, 3, 2, 1, 0]"
weibull_medium_low_high_7_1,196,medium,5.219240019189538,low,0.743965497888759,high,,"[196, 157, 130, 100, 70, 49, 36, 22, 13, 7, 6, 3, 3, 2, 2, 0]"
weibull_medium_low_high_8_0,237,medium,4.876744554408511,low,0.6528791578207964,high,,"[237, 188, 139, 112, 79, 47, 37, 27, 12, 10, 8, 5, 4, 3, 1, 0]"
weibull_medium_low_high_8_1,193,medium,4.980130719880802,low,0.6318252039429351,high,,"[193, 165, 125, 96, 66, 42, 25, 17, 11, 10, 8, 4, 2, 2, 1, 0]"
weibull_medium_low_high_9_0,226,medium,6.3642568677658105,low,0.6025245291503492,high,,"[226, 160, 112, 70, 40, 23, 10, 2, 1, 1, 1]"
weibull_medium_low_high_9_1,208,medium,8.179329809480064,low,0.7752544226197592,high,,"[208, 155, 106, 73, 50, 29, 18, 9, 4, 1]"
weibull_medium_medium_low_0_0,205,medium,12.624809506001457,medium,0.07914850503935501,low,,"[205, 192, 164, 116, 72, 41, 22, 7, 1, 1]"
weibull_medium_medium_low_0_1,291,medium,18.22555038051127,medium,0.05249397074312392,low,,"[291, 269, 224, 161, 95, 53, 23, 7, 2, 1]"
weibull_medium_medium_low_1_0,229,medium,13.077972582829402,medium,0.055896089808966244,low,,"[229, 209, 147, 85, 45, 13, 7, 3, 1, 1]"
weibull_medium_medium_low_1_1,154,medium,11.24114742697348,medium,0.07077838882608985,low,,"[154, 138, 106, 68, 35, 20, 7, 4, 2, 1, 0]"
weibull_medium_medium_low_2_0,189,medium,10.94528805455091,medium,0.022287354827337975,low,,"[189, 179, 152, 114, 82, 50, 27, 15, 6, 3, 2]"
weibull_medium_medium_low_2_1,209,medium,15.3941994932322,medium,0.017707548982440452,low,,"[209, 200, 170, 137, 98, 65, 36, 21, 6, 3, 2]"
weibull_medium_medium_low_3_0,225,medium,14.370254411967146,medium,0.0694193310939448,low,,"[225, 215, 180, 143, 109, 65, 40, 20, 8, 3]"
weibull_medium_medium_low_3_1,231,medium,11.630428800758175,medium,0.06201995351515665,low,,"[231, 222, 191, 160, 125, 85, 53, 27, 19, 8, 1]"
weibull_medium_medium_low_4_0,174,medium,12.157313724272504,medium,0.07087517534668249,low,,"[174, 159, 132, 93, 49, 32, 20, 10, 2, 1]"
weibull_medium_medium_low_4_1,210,medium,10.593869818777375,medium,0.06636216900890407,low,,"[210, 199, 167, 130, 85, 47, 33, 21, 10, 3, 2, 0]"
weibull_medium_medium_low_5_0,189,medium,9.535006758282044,medium,0.07104364921313265,low,,"[189, 167, 146, 108, 64, 30, 10, 3, 1, 0]"
weibull_medium_medium_low_5_1,159,medium,12.188037669807096,medium,0.040419004067313316,low,,"[159, 149, 130, 114, 90, 56, 34, 16, 6, 2, 1, 1]"
weibull_medium_medium_low_6_0,209,medium,10.554504026939535,medium,0.023357902708620922,low,,"[209, 200, 179, 128, 83, 53, 20, 9, 5, 2]"
weibull_medium_medium_low_6_1,160,medium,11.689957537833902,medium,0.07413701638709355,low,,"[160, 150, 137, 109, 76, 48, 29, 11, 5, 4, 2]"
weibull_medium_medium_low_7_0,149,medium,16.05217823283317,medium,0.07711298145724509,low,,"[149, 136, 113, 82, 50, 26, 15, 7, 4, 1]"
weibull_medium_medium_low_7_1,232,medium,12.031092359536952,medium,0.06576862636489697,low,,"[232, 208, 185, 149, 113, 74, 45, 29, 16, 8, 5, 3]"
weibull_medium_medium_low_8_0,193,medium,12.945240344007077,medium,0.04612201198853929,low,,"[193, 180, 143, 97, 59, 33, 15, 10, 5, 2]"
weibull_medium_medium_low_8_1,236,medium,10.054798639221112,medium,0.05209759916576576,low,,"[236, 217, 173, 120, 74, 40, 22, 14, 5, 4, 0]"
weibull_medium_medium_low_9_0,230,medium,12.281688835552288,medium,0.04441492476509233,low,,"[230, 212, 169, 123, 69, 38, 21, 7, 3, 1, 0]"
weibull_medium_medium_low_9_1,223,medium,12.299390533596517,medium,0.05081180086474185,low,,"[223, 205, 163, 117, 67, 35, 21, 7, 3, 1, 0]"
weibull_medium_medium_medium_0_0,230,medium,12.99806746683193,medium,0.2150907116303109,medium,,"[230, 203, 168, 121, 76, 45, 20, 8, 2, 1]"
weibull_medium_medium_medium_0_1,200,medium,7.356113949743629,medium,0.36383239278435947,medium,,"[200, 172, 141, 109, 72, 45, 27, 13, 6, 1, 1, 0]"
weibull_medium_medium_medium_1_0,230,medium,14.222112927449011,medium,0.29465400086488797,medium,,"[230, 198, 162, 115, 81, 47, 29, 9, 8, 4, 2]"
weibull_medium_medium_medium_1_1,183,medium,10.559567467022744,medium,0.3091124722806967,medium,,"[183, 144, 99, 59, 27, 11, 7, 3, 1, 1]"
weibull_medium_medium_medium_2_0,180,medium,13.084321514438672,medium,0.1948428107989817,medium,,"[180, 157, 123, 88, 52, 28, 14, 3, 1, 0]"
weibull_medium_medium_medium_2_1,202,medium,10.306463735022444,medium,0.2604928683764064,medium,,"[202, 173, 128, 96, 65, 36, 18, 7, 3, 2]"
weibull_medium_medium_medium_3_0,177,medium,11.245948290315173,medium,0.3346590709892628,medium,,"[177, 162, 126, 95, 71, 46, 30, 16, 7, 4]"
weibull_medium_medium_medium_3_1,213,medium,14.01582703320603,medium,0.2826718961117549,medium,,"[213, 188, 148, 113, 80, 43, 26, 12, 5, 0]"
weibull_medium_medium_medium_4_0,168,medium,12.451094746868497,medium,0.41719715193880136,medium,,"[168, 141, 106, 70, 40, 23, 14, 8, 2, 1]"
weibull_medium_medium_medium_4_1,241,medium,10.163053257793074,medium,0.29699648458966976,medium,,"[241, 202, 158, 119, 74, 36, 27, 16, 7, 2, 1]"
weibull_medium_medium_medium_5_0,239,medium,11.357617255931693,medium,0.24767212460127527,medium,,"[239, 201, 167, 139, 100, 63, 28, 11, 6, 1, 1]"
weibull_medium_medium_medium_5_1,188,medium,15.69337148771825,medium,0.2808700379529927,medium,,"[188, 161, 136, 114, 80, 51, 26, 8, 4, 1]"
weibull_medium_medium_medium_6_0,206,medium,10.181072128780938,medium,0.2805008206267466,medium,,"[206, 177, 155, 102, 59, 31, 11, 4, 2, 0]"
weibull_medium_medium_medium_6_1,222,medium,10.602442473174273,medium,0.2552886909105638,medium,,"[222, 192, 162, 118, 77, 47, 15, 6, 3, 1]"
weibull_medium_medium_medium_7_0,181,medium,16.12906943286002,medium,0.30205653818692507,medium,,"[181, 153, 118, 78, 44, 22, 11, 4, 3, 1]"
weibull_medium_medium_medium_7_1,164,medium,13.650408429059958,medium,0.2948200767551144,medium,,"[164, 139, 115, 87, 56, 28, 16, 8, 3, 2]"
weibull_medium_medium_medium_8_0,196,medium,10.091985121844589,medium,0.1643553560543697,medium,,"[196, 173, 133, 90, 56, 33, 15, 10, 3, 3]"
weibull_medium_medium_medium_8_1,174,medium,11.630704089961078,medium,0.3193477756989453,medium,,"[174, 148, 112, 89, 57, 42, 25, 12, 8, 3, 3, 2]"
weibull_medium_medium_medium_9_0,202,medium,9.28717178898317,medium,0.29404421110969065,medium,,"[202, 170, 124, 91, 47, 26, 15, 7, 3, 1, 0]"
weibull_medium_medium_medium_9_1,122,medium,10.489008774215495,medium,0.3361864644377076,medium,,"[122, 106, 86, 66, 37, 19, 11, 6, 2, 1, 1]"
weibull_medium_medium_high_0_0,183,medium,12.273682356639124,medium,0.8909614373591686,high,,"[183, 137, 103, 74, 45, 32, 17, 6, 1, 1, 1]"
weibull_medium_medium_high_0_1,177,medium,15.128517368906756,medium,0.7179086955398581,high,,"[177, 132, 105, 74, 47, 28, 21, 12, 5, 1]"
weibull_medium_medium_high_1_0,236,medium,13.32810570404093,medium,0.7154669512051485,high,,"[236, 160, 90, 48, 21, 5, 3, 2, 1, 1]"
weibull_medium_medium_high_1_1,186,medium,11.974669863586579,medium,0.6499905895317772,high,,"[186, 154, 105, 71, 52, 31, 19, 8, 3, 2, 1, 1]"
weibull_medium_medium_high_2_0,168,medium,12.76307364318991,medium,0.7530493771136245,high,,"[168, 122, 76, 41, 22, 13, 6, 2, 2, 0]"
weibull_medium_medium_high_2_1,207,medium,11.250616719574605,medium,0.6869528004339114,high,,"[207, 168, 141, 113, 87, 63, 43, 27, 20, 13, 6, 3, 0]"
weibull_medium_medium_high_3_0,217,medium,9.899052188696546,medium,0.5704769197373754,high,,"[217, 180, 150, 121, 89, 73, 54, 37, 26, 15, 11, 5, 3, 0]"
weibull_medium_medium_high_3_1,188,medium,10.340784655344926,medium,0.8468606738674492,high,,"[188, 128, 84, 52, 28, 16, 7, 3, 3, 0]"
weibull_medium_medium_high_4_0,252,medium,13.081322988704144,medium,0.6653321118133588,high,,"[252, 186, 129, 74, 41, 19, 12, 6, 2, 1]"
weibull_medium_medium_high_4_1,184,medium,13.707545699397318,medium,0.7678237532282585,high,,"[184, 129, 96, 59, 23, 15, 10, 7, 3, 1]"
weibull_medium_medium_high_5_0,238,medium,11.766554390501913,medium,0.5781778166743552,high,,"[238, 183, 133, 101, 68, 39, 20, 8, 4, 1, 1, 1]"
weibull_medium_medium_high_5_1,215,medium,9.956860741305789,medium,0.6600667257562642,high,,"[215, 170, 133, 106, 83, 63, 43, 24, 12, 6, 5, 2]"
weibull_medium_medium_high_6_0,213,medium,13.523300957125008,medium,0.6367501721104744,high,,"[213, 162, 114, 69, 43, 26, 10, 5, 3, 0]"
weibull_medium_medium_high_6_1,181,medium,11.647292907961287,medium,0.7823740683827213,high,,"[181, 143, 105, 72, 43, 24, 12, 4, 2, 2, 1]"
weibull_medium_medium_high_7_0,166,medium,14.184050711909766,medium,0.6085538912201723,high,,"[166, 130, 95, 63, 37, 21, 10, 5, 3, 1, 1]"
weibull_medium_medium_high_7_1,232,medium,9.354744598020119,medium,0.6418541039305563,high,,"[232, 192, 151, 116, 89, 63, 38, 20, 9, 6, 5, 3, 1, 0]"
weibull_medium_medium_high_8_0,216,medium,10.551532938326767,medium,0.8009211802004051,high,,"[216, 172, 126, 93, 72, 45, 26, 19, 9, 4, 3, 2, 0]"
weibull_medium_medium_high_8_1,172,medium,14.606197849594796,medium,0.750616016506524,high,,"[172, 129, 82, 47, 28, 16, 8, 5, 2, 1, 0]"
weibull_medium_medium_high_9_0,207,medium,12.477987702697177,medium,0.5471616338170258,high,,"[207, 168, 123, 95, 70, 42, 24, 14, 10, 5, 1]"
weibull_medium_medium_high_9_1,176,medium,13.40485137834854,medium,0.5442389192553684,high,,"[176, 132, 98, 64, 37, 23, 15, 7, 3, 1, 1, 0]"
weibull_medium_high_low_0_0,212,medium,26.828007379228946,high,0.10615579147066026,low,,"[212, 196, 166, 126, 86, 52, 31, 13, 3, 1, 0]"
weibull_medium_high_low_0_1,198,medium,42.470620950470106,high,0.04234930379813509,low,,"[198, 181, 154, 109, 67, 38, 18, 7, 1, 0]"
weibull_medium_high_low_1_0,192,medium,33.989774225855925,high,0.07005030532486912,low,,"[192, 175, 128, 73, 38, 13, 7, 3, 1, 1]"
